Date,Open,High,Low,Close,Volume,Symbol,MA_7,MA_14,MA_30,Daily_Return,Volatility_7,Price_Range,RSI,MA_Signal,Year,Month
2023-12-05,190.54,191.29,188.06,189.12,11165368.0,WIPRO,189.19,187.73,183.04,-0.76,2.87,3.23,69.82,Bullish,2023,12
2023-12-06,190.24,196.62,189.86,195.85,22082070.0,WIPRO,190.71,188.63,183.46,3.56,3.2,6.76,71.97,Bullish,2023,12
2023-12-07,196.44,197.14,194.87,195.62,11250552.0,WIPRO,192.14,189.34,184.01,-0.12,2.75,2.27,68.66,Bullish,2023,12
2023-12-08,195.87,198.54,194.1,197.65,15479122.0,WIPRO,193.24,190.25,184.64,1.04,3.23,4.44,72.91,Bullish,2023,12
2023-12-11,196.44,197.46,195.15,196.72,10084242.0,WIPRO,193.74,190.93,185.3,-0.47,3.49,2.31,68.05,Bullish,2023,12
2023-12-12,196.76,200.13,196.51,197.46,11903364.0,WIPRO,194.71,191.65,185.92,0.38,3.43,3.62,68.67,Bullish,2023,12
2023-12-13,198.1,198.45,194.1,196.27,9696816.0,WIPRO,195.53,192.3,186.51,-0.6,2.93,4.35,66.21,Bullish,2023,12
2023-12-14,198.07,203.92,197.96,203.17,24681376.0,WIPRO,197.53,193.36,187.33,3.52,2.6,5.96,72.05,Bullish,2023,12
2023-12-15,203.94,210.23,202.75,208.85,41567234.0,WIPRO,199.39,195.05,188.35,2.8,4.86,7.48,82.42,Bullish,2023,12
2023-12-18,208.6,212.1,206.72,208.24,20182072.0,WIPRO,201.19,196.67,189.31,-0.29,5.52,5.38,80.85,Bullish,2023,12
2023-12-19,208.41,209.23,203.45,205.18,16064694.0,WIPRO,202.27,197.75,190.17,-1.47,5.45,5.78,71.47,Bullish,2023,12
2023-12-20,206.72,210.23,200.81,202.02,26449942.0,WIPRO,203.03,198.38,190.91,-1.54,4.89,9.42,62.51,Bullish,2023,12
2023-12-21,200.6,204.15,199.8,202.98,10663008.0,WIPRO,203.82,199.26,191.7,0.48,4.24,4.35,68.24,Bullish,2023,12
2023-12-22,203.59,218.09,202.98,216.38,46080814.0,WIPRO,206.69,201.11,192.95,6.6,5.02,15.11,77.41,Bullish,2023,12
2023-12-26,212.34,222.53,209.69,219.87,54628644.0,WIPRO,209.07,203.3,194.35,1.61,6.74,12.84,81.3,Bullish,2023,12
2023-12-27,219.12,222.35,217.06,220.26,25262992.0,WIPRO,210.7,205.05,195.77,0.18,7.95,5.29,78.53,Bullish,2023,12
2023-12-28,221.01,223.28,218.72,219.56,16839956.0,WIPRO,212.32,206.76,197.14,-0.32,8.5,4.56,77.68,Bullish,2023,12
2023-12-29,220.26,222.32,218.0,220.43,15961140.0,WIPRO,214.5,208.38,198.38,0.4,8.31,4.32,77.06,Bullish,2023,12
2024-01-01,221.22,226.13,219.03,223.16,20347278.0,WIPRO,217.52,210.27,199.63,1.24,6.71,7.1,80.13,Bullish,2024,1
2024-01-02,223.56,223.56,217.15,219.45,14282514.0,WIPRO,219.87,211.84,200.78,-1.66,1.99,6.41,73.47,Bullish,2024,1
2024-01-03,216.97,216.97,212.8,213.23,19534364.0,WIPRO,219.42,213.06,201.65,-2.83,3.01,4.17,66.34,Bullish,2024,1
2024-01-04,213.74,215.07,211.12,211.59,15170336.0,WIPRO,218.24,213.66,202.46,-0.77,4.2,3.95,59.03,Bullish,2024,1
2024-01-05,212.83,216.55,212.1,213.55,16889130.0,WIPRO,217.28,213.99,203.34,0.93,4.42,4.45,55.48,Bullish,2024,1
2024-01-08,213.97,215.14,210.02,210.63,10082886.0,WIPRO,216.01,214.16,204.08,-1.37,4.91,5.12,52.64,Bullish,2024,1
2024-01-09,214.21,216.31,210.44,210.82,14465048.0,WIPRO,214.63,214.57,204.94,0.09,4.81,5.87,56.66,Bullish,2024,1
2024-01-10,211.14,213.27,210.0,212.15,8874676.0,WIPRO,213.06,215.29,205.82,0.63,3.03,3.27,62.5,Bullish,2024,1
2024-01-11,212.78,213.69,208.92,209.62,8638818.0,WIPRO,211.66,215.76,206.47,-1.19,1.43,4.77,57.89,Bullish,2024,1
2024-01-12,212.8,219.35,212.8,217.69,36086734.0,WIPRO,212.29,215.86,207.29,3.85,2.69,6.55,51.78,Bullish,2024,1
2024-01-15,239.44,247.41,228.78,231.33,127844264.0,WIPRO,215.11,216.68,208.65,6.27,7.63,18.63,62.22,Bullish,2024,1
2024-01-16,231.51,231.51,224.73,226.84,25912492.0,WIPRO,217.01,217.15,209.86,-1.94,8.75,6.78,56.45,Bullish,2024,1
2024-01-17,222.23,229.88,220.76,225.62,28668932.0,WIPRO,219.15,217.58,211.07,-0.54,8.76,9.12,55.88,Bullish,2024,1
2024-01-18,225.62,228.71,219.07,225.74,26144924.0,WIPRO,221.28,217.96,212.07,0.05,8.19,9.64,55.23,Bullish,2024,1
2024-01-19,228.24,230.74,226.18,226.86,15498620.0,WIPRO,223.39,218.22,213.11,0.5,7.3,4.56,53.76,Bullish,2024,1
2024-01-23,223.59,227.3,218.44,219.77,19972336.0,WIPRO,224.84,218.25,213.85,-3.13,4.63,8.86,50.3,Bullish,2024,1
2024-01-24,220.76,224.51,219.38,224.06,11708750.0,WIPRO,225.75,219.02,214.76,1.95,3.47,5.13,60.7,Bullish,2024,1
2024-01-25,224.06,224.67,219.61,220.29,12852980.0,WIPRO,224.17,219.64,215.52,-1.68,2.98,5.06,58.25,Bullish,2024,1
2024-01-29,220.29,223.57,220.29,221.7,10051300.0,WIPRO,223.43,220.22,216.37,0.64,2.84,3.28,57.81,Bullish,2024,1
2024-01-30,222.35,226.34,220.99,221.46,11828014.0,WIPRO,222.84,221.0,216.98,-0.11,2.74,5.35,60.94,Bullish,2024,1
2024-01-31,221.46,224.93,219.82,224.11,10584480.0,WIPRO,222.61,221.95,217.49,1.2,2.52,5.11,62.78,Bullish,2024,1
2024-02-01,223.83,223.9,220.57,220.92,7828120.0,WIPRO,221.76,222.57,217.91,-1.42,1.72,3.33,58.14,Bullish,2024,2
2024-02-02,222.63,228.02,222.63,226.45,16296222.0,WIPRO,222.71,223.77,218.62,2.5,2.21,5.39,64.81,Bullish,2024,2
2024-02-05,226.38,229.43,224.58,226.08,11566604.0,WIPRO,223.0,224.37,219.42,-0.16,2.53,4.85,58.54,Bullish,2024,2
2024-02-06,227.18,235.19,226.43,234.19,29024038.0,WIPRO,224.99,224.58,220.46,3.59,4.63,8.76,53.28,Bullish,2024,2
2024-02-07,234.8,235.15,230.86,232.1,9103534.0,WIPRO,226.47,224.95,220.98,-0.89,5.05,4.29,56.38,Bullish,2024,2
2024-02-08,232.43,234.4,227.37,229.12,11303840.0,WIPRO,227.57,225.2,221.29,-1.28,4.59,7.03,54.07,Bullish,2024,2
2024-02-09,230.08,231.89,226.27,229.87,7893788.0,WIPRO,228.39,225.5,221.61,0.33,4.38,5.62,54.74,Bullish,2024,2
2024-02-12,230.13,239.41,230.13,235.03,48873500.0,WIPRO,230.41,226.08,222.13,2.24,3.53,9.28,58.57,Bullish,2024,2
2024-02-13,235.8,240.44,230.46,239.79,22373576.0,WIPRO,232.31,227.51,222.77,2.03,4.51,9.98,72.09,Bullish,2024,2
2024-02-14,236.2,242.32,232.97,241.15,22594656.0,WIPRO,234.46,228.73,223.37,0.57,4.63,9.35,70.17,Bullish,2024,2
2024-02-15,242.29,245.06,240.47,243.02,14570776.0,WIPRO,235.73,230.36,224.16,0.78,5.64,4.59,78.08,Bullish,2024,2
2024-02-16,244.9,255.44,244.17,254.5,34942644.0,WIPRO,238.93,232.7,225.53,4.72,8.74,11.27,82.45,Bullish,2024,2
2024-02-19,255.86,255.86,249.04,251.2,18602758.0,WIPRO,242.08,234.82,226.86,-1.3,8.59,6.82,77.74,Bullish,2024,2
2024-02-20,251.13,252.23,246.65,249.33,10374126.0,WIPRO,244.86,236.63,228.05,-0.74,6.98,5.58,73.87,Bullish,2024,2
2024-02-21,251.18,251.36,243.49,244.38,13115574.0,WIPRO,246.2,238.3,229.17,-1.99,5.53,7.87,71.49,Bullish,2024,2
2024-02-22,245.04,249.82,244.4,248.9,14596482.0,WIPRO,247.5,239.9,230.44,1.85,4.8,5.42,70.95,Bullish,2024,2
2024-02-23,250.75,253.68,249.96,251.29,19860994.0,WIPRO,248.95,241.7,231.75,0.96,4.03,3.72,72.67,Bullish,2024,2
2024-02-26,251.34,251.46,246.56,249.77,8820636.0,WIPRO,249.91,242.82,233.09,-0.6,3.07,4.9,65.9,Bullish,2024,2
2024-02-27,250.29,251.88,247.26,249.09,10399260.0,WIPRO,249.14,244.03,234.13,-0.27,2.31,4.62,67.85,Bullish,2024,2
2024-02-28,248.41,248.86,241.38,242.65,12789056.0,WIPRO,247.92,245.0,234.51,-2.59,3.15,7.48,63.25,Bullish,2024,2
2024-02-29,242.46,245.72,240.54,243.07,14462764.0,WIPRO,247.02,245.94,235.05,0.17,3.54,5.18,63.01,Bullish,2024,2
2024-03-01,244.85,246.16,242.58,243.3,9420630.0,WIPRO,246.87,246.53,235.64,0.09,3.7,3.58,59.03,Bullish,2024,3
2024-03-04,245.11,246.72,243.04,243.96,5662370.0,WIPRO,246.16,246.83,236.25,0.27,3.72,3.68,55.0,Bullish,2024,3
2024-03-05,242.67,243.96,239.34,240.58,10521548.0,WIPRO,244.63,246.79,236.7,-1.39,3.45,4.62,49.35,Bullish,2024,3
2024-03-06,240.77,241.31,234.35,240.51,11091922.0,WIPRO,243.31,246.61,237.4,-0.03,2.88,6.96,47.0,Bullish,2024,3
2024-03-07,240.79,243.91,239.27,241.62,9707982.0,WIPRO,242.24,245.69,237.98,0.46,1.36,4.64,29.58,Bullish,2024,3
2024-03-11,242.51,243.23,240.12,241.17,11131512.0,WIPRO,242.03,244.97,238.68,-0.19,1.4,3.11,32.52,Bullish,2024,3
2024-03-12,240.33,244.9,237.98,239.44,11652760.0,WIPRO,241.51,244.27,239.27,-0.72,1.61,6.92,32.68,Bullish,2024,3
2024-03-13,240.82,243.11,232.85,236.41,13580480.0,WIPRO,240.53,243.7,239.77,-1.27,2.29,10.26,35.03,Bullish,2024,3
2024-03-14,234.89,243.21,232.08,242.76,12825472.0,WIPRO,240.36,243.26,240.39,2.69,2.02,11.13,39.21,Bearish,2024,3
2024-03-15,241.26,242.9,237.35,242.32,13649086.0,WIPRO,240.6,242.62,241.1,-0.18,2.16,5.55,33.08,Bearish,2024,3
2024-03-18,242.79,243.04,238.57,239.13,6393960.0,WIPRO,240.41,241.86,241.52,-1.32,2.23,4.47,31.12,Bearish,2024,3
2024-03-19,238.57,238.57,231.14,231.94,9617386.0,WIPRO,239.02,240.63,241.72,-3.01,3.8,7.43,25.28,Bearish,2024,3
2024-03-20,232.5,234.94,229.29,231.3,8385344.0,WIPRO,237.61,239.82,241.62,-0.28,4.61,5.65,30.36,Bearish,2024,3
2024-03-21,234.19,236.83,233.62,234.56,11644580.0,WIPRO,236.92,239.21,241.71,1.41,4.66,3.21,36.59,Bearish,2024,3
2024-03-22,229.31,230.01,224.77,228.3,28646502.0,WIPRO,235.76,238.14,241.68,-2.67,5.7,5.24,30.14,Bearish,2024,3
2024-03-26,227.79,230.11,224.53,224.91,18273346.0,WIPRO,233.21,236.78,241.51,-1.48,6.03,5.58,26.47,Bearish,2024,3
2024-03-27,224.84,225.42,220.88,221.37,14320668.0,WIPRO,230.22,235.41,241.06,-1.57,5.95,4.54,26.37,Bearish,2024,3
2024-03-28,223.43,226.41,222.77,225.02,15455150.0,WIPRO,228.2,234.3,240.57,1.65,4.68,3.64,32.49,Bearish,2024,3
2024-04-01,226.71,227.98,225.7,227.3,6041008.0,WIPRO,227.54,233.28,240.1,1.01,4.39,2.28,34.23,Bearish,2024,4
2024-04-02,225.89,226.24,224.79,225.54,6932654.0,WIPRO,226.71,232.16,239.52,-0.77,4.09,1.45,33.27,Bearish,2024,4
2024-04-03,224.98,228.59,223.08,226.48,13794516.0,WIPRO,225.56,231.24,238.59,0.42,2.22,5.51,35.89,Bearish,2024,4
2024-04-04,227.69,230.58,224.79,228.44,16004046.0,WIPRO,225.58,230.67,237.83,0.87,2.25,5.79,41.11,Bearish,2024,4
2024-04-05,228.02,228.33,226.17,227.34,6414344.0,WIPRO,225.93,229.57,237.09,-0.48,2.32,2.16,30.53,Bearish,2024,4
2024-04-08,229.66,230.41,224.13,224.93,26640770.0,WIPRO,226.44,228.33,236.45,-1.06,1.33,6.28,29.08,Bearish,2024,4
2024-04-09,226.83,227.44,222.73,223.01,15801250.0,WIPRO,226.15,227.17,235.58,-0.85,1.82,4.71,30.0,Bearish,2024,4
2024-04-10,223.8,224.72,221.74,223.71,10771534.0,WIPRO,225.64,226.59,234.66,0.31,1.94,2.98,37.83,Bearish,2024,4
2024-04-12,222.63,224.98,220.29,220.64,13170046.0,WIPRO,224.94,225.83,233.69,-1.37,2.71,4.69,35.29,Bearish,2024,4
2024-04-15,218.63,219.52,214.76,215.3,12176472.0,WIPRO,223.34,224.45,232.57,-2.42,4.41,4.76,24.87,Bearish,2024,4
2024-04-16,212.34,214.9,208.48,210.14,21439424.0,WIPRO,220.72,223.15,231.48,-2.4,6.01,6.42,25.6,Bearish,2024,4
2024-04-18,212.09,213.47,207.56,208.27,21986258.0,WIPRO,218.0,221.96,230.32,-0.89,6.79,5.91,26.69,Bearish,2024,4
2024-04-19,206.23,212.74,204.82,212.2,20470106.0,WIPRO,216.18,221.31,229.29,1.89,6.31,7.92,37.29,Bearish,2024,4
2024-04-22,212.2,218.48,210.92,216.54,18881740.0,WIPRO,215.26,220.7,228.37,2.05,5.57,7.56,38.47,Bearish,2024,4
2024-04-23,218.79,218.79,215.7,216.59,10322712.0,WIPRO,214.24,219.94,227.57,0.02,4.27,3.09,34.5,Bearish,2024,4
2024-04-24,217.43,217.78,214.95,215.56,5915168.0,WIPRO,213.51,219.23,226.74,-0.48,3.33,2.83,35.24,Bearish,2024,4
2024-04-25,215.09,216.8,213.63,216.07,11805090.0,WIPRO,213.62,218.48,225.89,0.24,3.41,3.17,34.41,Bearish,2024,4
2024-04-26,216.49,223.01,216.35,217.76,21478294.0,WIPRO,214.71,217.72,225.11,0.78,3.33,6.66,33.88,Bearish,2024,4
2024-04-29,219.19,219.35,216.35,216.98,7249940.0,WIPRO,215.96,216.98,224.36,-0.36,1.79,3.0,34.21,Bearish,2024,4
2024-04-30,217.01,218.77,216.31,216.73,8902956.0,WIPRO,216.6,216.39,223.7,-0.12,0.69,2.46,36.62,Bearish,2024,4
2024-05-02,216.73,217.01,213.47,214.38,14937276.0,WIPRO,216.3,215.78,222.76,-1.08,1.09,3.54,36.11,Bearish,2024,5
2024-05-03,215.79,216.54,212.41,214.36,9730626.0,WIPRO,215.98,215.11,221.83,-0.01,1.3,4.13,34.62,Bearish,2024,5
2024-05-06,215.04,216.82,213.73,214.97,6918126.0,WIPRO,215.89,214.7,221.02,0.28,1.35,3.09,39.85,Bearish,2024,5
2024-05-07,216.45,218.11,212.79,217.43,9278528.0,WIPRO,216.09,214.86,220.54,1.14,1.47,5.32,54.25,Bearish,2024,5
2024-05-08,217.95,218.6,216.21,217.1,8205680.0,WIPRO,215.99,215.35,220.06,-0.15,1.36,2.39,67.21,Bearish,2024,5
2024-05-09,216.42,217.66,212.81,213.68,9233484.0,WIPRO,215.52,215.74,219.37,-1.58,1.52,4.85,62.42,Bearish,2024,5
2024-05-10,213.75,214.43,211.06,211.78,6654714.0,WIPRO,214.81,215.71,218.82,-0.89,1.96,3.37,48.93,Bearish,2024,5
2024-05-13,211.78,212.44,208.57,211.83,7111608.0,WIPRO,214.45,215.37,218.38,0.02,2.26,3.87,34.75,Bearish,2024,5
2024-05-14,212.18,215.56,211.95,213.89,4909420.0,WIPRO,214.38,215.18,218.13,0.97,2.27,3.61,42.26,Bearish,2024,5
2024-05-15,213.89,215.48,213.09,214.81,4793424.0,WIPRO,214.36,215.13,217.79,0.43,2.27,2.39,47.83,Bearish,2024,5
2024-05-16,216.54,219.12,213.77,217.69,14621472.0,WIPRO,214.4,215.24,217.47,1.34,2.33,5.35,54.1,Bearish,2024,5
2024-05-17,217.66,217.66,215.63,216.07,6876820.0,WIPRO,214.25,215.12,217.16,-0.74,2.16,2.03,45.7,Bearish,2024,5
2024-05-21,217.01,217.85,215.46,216.02,8467448.0,WIPRO,214.58,215.05,216.81,-0.02,2.23,2.39,47.46,Bearish,2024,5
2024-05-22,216.96,217.22,215.06,216.21,7765884.0,WIPRO,215.22,215.02,216.4,0.09,1.91,2.16,48.62,Bearish,2024,5
2024-05-23,216.77,219.35,216.42,218.32,13171332.0,WIPRO,216.14,215.3,216.1,0.98,1.53,2.93,60.58,Bullish,2024,5
2024-05-24,218.88,220.52,216.54,217.31,8205526.0,WIPRO,216.63,215.51,215.85,-0.46,1.2,3.98,57.52,Bullish,2024,5
2024-05-27,216.54,216.61,211.67,212.06,40983758.0,WIPRO,216.24,215.3,215.48,-2.42,2.05,4.94,44.0,Bullish,2024,5
2024-05-28,212.79,214.31,212.37,213.75,15778126.0,WIPRO,215.68,215.04,215.15,0.8,2.12,1.94,42.16,Bullish,2024,5
2024-05-29,212.79,213.49,210.68,211.29,9756036.0,WIPRO,214.99,214.62,214.84,-1.15,2.67,2.81,38.65,Bullish,2024,5
2024-05-30,210.45,210.68,203.93,204.8,20724568.0,WIPRO,213.39,213.99,214.49,-3.07,4.61,6.75,34.52,Bearish,2024,5
2024-05-31,205.08,207.24,204.12,205.38,21438004.0,WIPRO,211.84,213.53,214.33,0.28,5.28,3.12,38.3,Bearish,2024,5
2024-06-03,211.01,211.17,206.95,208.15,8964424.0,WIPRO,210.39,213.27,214.32,1.35,4.55,4.22,43.88,Bearish,2024,6
2024-06-04,208.99,208.99,195.45,205.36,17730732.0,WIPRO,208.68,212.66,214.1,-1.34,3.68,13.54,36.16,Bearish,2024,6
2024-06-05,206.09,213.26,205.78,211.62,12267428.0,WIPRO,208.62,212.43,213.93,3.05,3.61,7.48,45.59,Bearish,2024,6
2024-06-06,213.24,216.54,212.13,216.07,15425568.0,WIPRO,208.95,212.32,213.91,2.1,4.22,4.41,47.85,Bearish,2024,6
2024-06-07,220.29,227.98,219.49,227.11,72672440.0,WIPRO,211.21,213.1,214.3,5.11,8.12,8.49,61.71,Bearish,2024,6
2024-06-10,228.91,228.91,221.86,222.75,18311752.0,WIPRO,213.78,213.58,214.52,-1.92,8.58,7.05,56.54,Bearish,2024,6
2024-06-11,224.6,224.6,222.33,223.12,9371714.0,WIPRO,216.31,214.08,214.7,0.17,8.3,2.27,56.69,Bullish,2024,6
2024-06-12,224.04,227.04,222.89,223.52,13875116.0,WIPRO,218.51,214.45,214.92,0.18,7.8,4.15,55.21,Bullish,2024,6
2024-06-13,224.98,227.48,224.11,226.19,12995932.0,WIPRO,221.48,215.08,215.23,1.19,5.61,3.37,58.61,Bullish,2024,6
2024-06-14,227.32,227.6,223.2,223.8,11322596.0,WIPRO,223.22,215.92,215.55,-1.06,3.55,4.4,62.05,Bullish,2024,6
2024-06-18,225.44,231.07,225.0,230.53,31870984.0,WIPRO,225.29,217.12,216.09,3.01,2.83,6.07,65.6,Bullish,2024,6
2024-06-19,230.72,233.01,228.14,232.36,20880284.0,WIPRO,226.04,218.63,216.67,0.79,3.89,4.87,69.83,Bullish,2024,6
2024-06-20,233.18,233.18,228.84,229.85,12571126.0,WIPRO,227.05,220.42,217.08,-1.08,3.82,4.34,75.48,Bullish,2024,6
2024-06-21,233.39,234.8,229.24,229.92,95171176.0,WIPRO,228.02,222.17,217.51,0.03,3.5,5.56,75.22,Bullish,2024,6
2024-06-24,229.71,231.96,229.41,229.92,9934518.0,WIPRO,228.94,223.72,218.05,0.0,2.91,2.55,73.73,Bullish,2024,6
2024-06-25,229.92,233.41,229.34,232.87,9258210.0,WIPRO,229.89,225.69,218.75,1.28,2.96,4.07,79.88,Bullish,2024,6
2024-06-26,232.87,234.3,231.44,232.1,12812090.0,WIPRO,231.08,227.15,219.43,-0.33,1.32,2.86,75.26,Bullish,2024,6
2024-06-27,230.67,239.95,229.29,239.41,42137138.0,WIPRO,232.35,228.82,220.28,3.15,3.37,10.66,76.89,Bullish,2024,6
2024-06-28,239.97,241.99,237.09,241.31,16405832.0,WIPRO,233.63,229.83,221.16,0.79,4.78,4.9,70.72,Bullish,2024,6
2024-07-01,242.74,251.13,240.96,247.17,30757528.0,WIPRO,236.1,231.58,222.14,2.43,6.63,10.17,84.14,Bullish,2024,7
2024-07-02,248.08,255.44,247.61,252.25,36276968.0,WIPRO,239.29,233.66,223.35,2.06,8.32,7.83,85.99,Bullish,2024,7
2024-07-03,253.99,255.65,250.99,252.63,16049384.0,WIPRO,242.53,235.74,224.57,0.15,8.48,4.66,85.98,Bullish,2024,7
2024-07-04,253.75,257.22,247.99,248.74,19524632.0,WIPRO,244.8,237.35,225.66,-1.54,7.53,9.23,77.06,Bullish,2024,7
2024-07-05,249.04,251.46,248.15,250.8,10376090.0,WIPRO,247.47,239.28,226.74,0.83,5.25,3.31,82.65,Bullish,2024,7
2024-07-08,251.2,254.5,250.75,253.66,12176360.0,WIPRO,249.51,240.93,227.95,1.14,4.27,3.75,80.86,Bullish,2024,7
2024-07-09,254.97,255.42,251.97,253.57,8681444.0,WIPRO,251.26,242.44,229.33,-0.04,2.49,3.45,79.68,Bullish,2024,7
2024-07-10,253.57,254.67,249.23,251.01,9233748.0,WIPRO,251.81,243.95,230.58,-1.01,1.75,5.44,79.57,Bullish,2024,7
2024-07-11,251.55,252.89,248.41,250.33,8807618.0,WIPRO,251.53,245.41,231.88,-0.27,1.82,4.48,78.04,Bullish,2024,7
2024-07-12,255.44,264.72,253.82,262.54,54186042.0,WIPRO,252.95,247.74,233.8,4.88,4.58,10.9,83.56,Bullish,2024,7
2024-07-15,265.71,265.71,260.67,262.33,16099478.0,WIPRO,254.89,249.85,235.7,-0.08,5.32,5.04,82.12,Bullish,2024,7
2024-07-16,263.34,263.69,260.78,262.33,11239032.0,WIPRO,256.54,252.01,237.51,0.0,5.62,2.91,83.52,Bullish,2024,7
2024-07-18,260.86,269.22,260.76,268.66,25019786.0,WIPRO,258.68,254.09,239.62,2.41,7.02,8.46,83.15,Bullish,2024,7
2024-07-19,271.8,271.8,259.99,261.16,26523490.0,WIPRO,259.77,255.51,241.27,-2.79,6.68,11.81,69.96,Bullish,2024,7
2024-07-22,244.19,246.89,235.08,237.07,76014568.0,WIPRO,257.77,254.79,241.97,-9.22,10.63,11.81,42.57,Bullish,2024,7
2024-07-23,238.1,238.1,227.95,234.61,25847632.0,WIPRO,255.53,253.53,242.22,-1.04,13.69,10.15,36.5,Bullish,2024,7
2024-07-24,235.52,237.33,234.28,234.4,12240276.0,WIPRO,251.51,252.23,242.61,-0.09,15.32,3.05,36.01,Bullish,2024,7
2024-07-25,232.48,237.87,231.21,237.56,21887890.0,WIPRO,247.97,251.43,243.09,1.35,15.26,6.66,41.32,Bullish,2024,7
2024-07-26,239.04,247.73,238.33,245.97,26153996.0,WIPRO,245.63,251.09,243.83,3.54,13.89,9.4,46.59,Bullish,2024,7
2024-07-29,247.47,248.67,245.06,245.79,12011554.0,WIPRO,242.37,250.52,244.49,-0.07,9.6,3.61,44.22,Bearish,2024,7
2024-07-30,245.79,246.98,243.61,244.43,10816526.0,WIPRO,239.98,249.87,245.18,-0.55,5.22,3.37,43.41,Bearish,2024,7
2024-07-31,244.57,246.02,243.47,244.66,7758508.0,WIPRO,241.06,249.42,245.65,0.09,5.31,2.55,45.26,Bearish,2024,7
2024-08-01,245.13,246.91,242.55,244.45,10759752.0,WIPRO,242.47,249.0,246.05,-0.09,4.57,4.36,45.58,Bearish,2024,8
2024-08-02,241.38,243.37,234.82,235.36,15652228.0,WIPRO,242.6,247.06,246.23,-3.72,4.29,8.55,28.58,Bearish,2024,8
2024-08-05,229.66,232.41,225.09,227.32,21938080.0,WIPRO,241.14,244.56,246.15,-3.42,7.11,7.32,25.44,Bearish,2024,8
2024-08-06,229.55,234.05,228.07,229.43,11271584.0,WIPRO,238.78,242.2,246.13,0.93,7.94,5.98,27.58,Bearish,2024,8
2024-08-07,233.74,234.4,230.91,233.13,7079826.0,WIPRO,236.97,239.67,246.14,1.61,7.51,3.49,24.89,Bearish,2024,8
2024-08-08,231.54,231.54,227.95,228.4,13160570.0,WIPRO,234.68,237.33,246.02,-2.03,7.29,3.59,25.9,Bearish,2024,8
2024-08-09,232.17,232.69,229.5,230.27,6065948.0,WIPRO,232.62,236.84,245.71,0.82,5.91,3.19,42.57,Bearish,2024,8
2024-08-12,230.39,231.54,228.44,229.22,7338468.0,WIPRO,230.45,236.46,245.31,-0.46,2.82,3.1,43.92,Bearish,2024,8
2024-08-13,229.22,230.93,228.33,229.9,6289418.0,WIPRO,229.67,236.14,244.73,0.3,1.82,2.6,44.98,Bearish,2024,8
2024-08-14,231.07,232.87,229.87,232.08,11121756.0,WIPRO,230.35,235.74,244.06,0.95,1.68,3.0,43.75,Bearish,2024,8
2024-08-16,234.82,242.53,233.39,241.97,25931140.0,WIPRO,232.14,235.46,243.7,4.26,4.63,9.14,45.59,Bearish,2024,8
2024-08-19,241.85,245.22,240.77,243.61,11466562.0,WIPRO,233.64,235.3,243.53,0.68,6.37,4.45,47.67,Bearish,2024,8
2024-08-20,243.68,247.29,243.56,245.9,9543812.0,WIPRO,236.14,235.41,243.37,0.94,7.33,3.73,51.54,Bearish,2024,8
2024-08-21,245.32,247.52,244.22,246.7,6454402.0,WIPRO,238.48,235.55,243.14,0.33,7.76,3.3,52.11,Bearish,2024,8
2024-08-22,247.38,248.67,242.81,243.26,11496506.0,WIPRO,240.49,235.47,242.8,-1.39,6.71,5.86,48.84,Bearish,2024,8
2024-08-23,243.68,244.4,239.67,240.16,11277706.0,WIPRO,241.95,235.81,242.43,-1.27,4.89,4.73,55.27,Bearish,2024,8
2024-08-26,241.85,245.97,241.83,243.72,17351380.0,WIPRO,243.62,236.98,242.21,1.48,2.22,4.14,69.98,Bullish,2024,8
2024-08-27,243.72,245.25,241.85,242.39,7965796.0,WIPRO,243.68,237.91,241.54,-0.55,2.17,3.4,66.09,Bullish,2024,8
2024-08-28,243.72,252.21,242.72,250.57,34375566.0,WIPRO,244.67,239.15,241.15,3.37,3.39,9.49,69.49,Bullish,2024,8
2024-08-29,250.75,254.01,250.31,252.49,25685318.0,WIPRO,245.61,240.87,240.82,0.77,4.51,3.7,78.72,Bullish,2024,8
2024-08-30,253.89,254.04,251.08,252.35,19434804.0,WIPRO,246.42,242.45,240.28,-0.06,5.2,2.96,77.46,Bullish,2024,8
2024-09-02,252.35,254.04,249.28,249.56,15735982.0,WIPRO,247.32,243.9,239.89,-1.11,5.1,4.76,74.25,Bullish,2024,9
2024-09-03,249.82,253.5,248.18,251.25,15056686.0,WIPRO,248.9,245.43,240.36,0.68,4.14,5.32,74.85,Bullish,2024,9
2024-09-04,247.47,247.59,242.2,243.33,20402128.0,WIPRO,248.85,246.23,240.65,-3.15,4.22,5.39,61.55,Bullish,2024,9
2024-09-05,244.29,246.54,243.49,246.0,12069118.0,WIPRO,249.36,246.52,241.04,1.1,3.45,3.05,54.86,Bullish,2024,9
2024-09-06,246.0,248.36,243.0,244.01,14579954.0,WIPRO,248.43,246.55,241.26,-0.81,3.93,5.36,50.48,Bullish,2024,9
2024-09-09,242.36,244.54,240.65,241.31,11919540.0,WIPRO,246.83,246.22,241.1,-1.11,4.26,3.89,44.56,Bullish,2024,9
2024-09-10,242.22,247.47,240.91,246.42,10287272.0,WIPRO,245.98,246.2,241.12,2.12,3.5,6.56,49.7,Bullish,2024,9
2024-09-11,246.07,246.65,240.56,241.08,8261524.0,WIPRO,244.77,246.05,241.01,-2.17,3.52,6.09,47.75,Bullish,2024,9
